,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,33.91365351676941,0.6962115540898954,0.04370226860046387,0.012000365522826602,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-2.586746979859891,-2.5456538242964752,-2.6429177642798236,-2.3876188714330744,-2.600339824659681,-2.5526554529057894,0.08816962334227312,45,-1.8697988780724155,-1.952393797729168,-1.9078552718870956,-1.9025623607800188,-1.9397713632711422,-1.914476334347968,0.029187082248937932
1,33.425236225128174,1.0978596213417489,0.038750743865966795,0.008418039612091689,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.5106966183694563,-2.5110663034083305,-2.560796289931697,-2.2984363263544494,-2.502555770521731,-2.476710261717133,0.09149366812534465,5,-2.098864098534082,-2.09973718033969,-2.0725303657641887,-2.135951796296247,-2.104623564064333,-2.102341400999708,0.02021107795116353
2,33.49983520507813,1.4091700960788052,0.04200754165649414,0.004807045671154464,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-2.586746979859891,-2.5456538242964752,-2.6429177642798236,-2.3876188714330744,-2.600339824659681,-2.5526554529057894,0.08816962334227312,45,-1.8697988780724155,-1.952393797729168,-1.9078552718870956,-1.9025623607800188,-1.9397713632711422,-1.914476334347968,0.029187082248937932
3,32.26261773109436,1.2640678877310845,0.044198131561279295,0.005345604808113311,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2.5106966183694563,-2.5110663034083305,-2.560796289931697,-2.2984363263544494,-2.502555770521731,-2.476710261717133,0.09149366812534465,5,-2.098864098534082,-2.09973718033969,-2.0725303657641887,-2.135951796296247,-2.104623564064333,-2.102341400999708,0.02021107795116353
4,63.3501494884491,1.7270672548339743,0.03724651336669922,0.004378886980007071,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-2.628390032475838,-2.4900983511362766,-2.6745376259021403,-2.296511522738028,-2.555202131517582,-2.5289479327539732,0.13214412404171472,23,-1.7486872344269253,-1.7804659180247626,-1.728951297868878,-1.7137363419988922,-1.768882244353095,-1.7481446073345108,0.024606190317323168
5,51.14125370979309,1.8503590123302958,0.04195613861083984,0.0084754137093957,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.5943192826079273,-2.6175497296835477,-2.544129284238514,-2.21679452749063,-2.4893643201741145,-2.492431428838947,0.14470210830894442,9,-2.2294199061782574,-2.237779082045798,-2.0220767044845545,-2.133162765671381,-2.0994513312376,-2.1443779579235183,0.08131135451538993
6,64.17213673591614,1.3859270226984617,0.03747744560241699,0.0037783693751482143,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-2.628390032475838,-2.4900983511362766,-2.6745376259021403,-2.296511522738028,-2.555202131517582,-2.5289479327539732,0.13214412404171472,23,-1.7486872344269253,-1.7804659180247626,-1.728951297868878,-1.7137363419988922,-1.768882244353095,-1.7481446073345108,0.024606190317323168
7,52.85373826026917,1.2369285013129727,0.04198522567749023,0.002681831042466956,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2.5943192826079273,-2.6175497296835477,-2.544129284238514,-2.21679452749063,-2.4893643201741145,-2.492431428838947,0.14470210830894442,9,-2.2294199061782574,-2.237779082045798,-2.0220767044845545,-2.133162765671381,-2.0994513312376,-2.1443779579235183,0.08131135451538993
8,33.91941623687744,0.3721659413768108,0.046770143508911136,0.004046747521086931,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-2.7032638267702245,-2.5272484457730657,-2.6548829478398734,-2.339442166880255,-2.5275236431419983,-2.5504722060810834,0.12636972689402448,37,-1.675291945604287,-1.8029738203520733,-1.5113557609710346,-1.833986155699505,-1.6061877034780432,-1.6859590772209885,0.12047243990570186
9,32.14349212646484,2.994158952762014,0.040743541717529294,0.0067071383380046725,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.8222544226642956,-2.904220807247971,-2.932610534014597,-2.271020540152318,-2.539848124908259,-2.693990885797488,0.25308156602473625,85,-2.0363034920124266,-2.323744184906502,-2.1998065453438964,-1.8426332141746447,-1.9550094948537164,-2.071499386258237,0.17162665061879656
10,33.878901147842406,0.7514935302789161,0.04078898429870605,0.007477852271093189,relu,0.0001,"(50, 50)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",-2.7032638267702245,-2.5272484457730657,-2.6548829478398734,-2.339442166880255,-2.5275236431419983,-2.5504722060810834,0.12636972689402448,37,-1.675291945604287,-1.8029738203520733,-1.5113557609710346,-1.833986155699505,-1.6061877034780432,-1.6859590772209885,0.12047243990570186
11,31.76011242866516,0.8603099693280953,0.04136252403259277,0.003977085185998012,relu,0.0001,"(50, 50)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2.8222544226642956,-2.904220807247971,-2.932610534014597,-2.271020540152318,-2.539848124908259,-2.693990885797488,0.25308156602473625,85,-2.0363034920124266,-2.323744184906502,-2.1998065453438964,-1.8426332141746447,-1.9550094948537164,-2.071499386258237,0.17162665061879656
12,61.211995649337766,5.758350319273515,0.04100480079650879,0.010183896941490052,relu,0.0001,"(100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-2.7947612638748995,-2.696947453361257,-2.6458693075256026,-2.3314748236398537,-2.809270784018583,-2.655664726484039,0.17311382065135372,75,-1.4446525556082634,-1.2960769706041662,-1.2617755481013393,-1.4542128134964485,-1.3847994939848265,-1.3683034763590087,0.07751978113944856
13,54.40186243057251,1.910279804843579,0.04555668830871582,0.005813742741290522,relu,0.0001,"(100, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.8988112210076973,-2.5439363029971203,-2.6906597671705303,-2.899476466178146,-3.253022961935565,-2.8571813438578113,0.23919214108003417,93,-2.1099820886972753,-1.9182925526227526,-1.9627373736662035,-2.8336644516725,-2.829478956081003,-2.3308310845479467,0.4137502614283646
14,60.64419159889221,4.223782649440447,0.042141056060791014,0.009529547009572354,relu,0.0001,"(100, 50)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",-2.7947612638748995,-2.696947453361257,-2.6458693075256026,-2.3314748236398537,-2.809270784018583,-2.655664726484039,0.17311382065135372,75,-1.4446525556082634,-1.2960769706041662,-1.2617755481013393,-1.4542128134964485,-1.3847994939848265,-1.3683034763590087,0.07751978113944856
