,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,29.143555450439454,7.7864767607871235,0.0528052806854248,0.012752325149254201,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-2.7762041759718405,-2.8086108486808428,-2.6877567250313508,-2.711514247630976,-2.6138771349362777,-2.7195926264502575,0.0683866381654677,56,-2.7367461565694113,-2.3151435173971895,-2.4127614977168985,-2.587847498577286,-2.468077263733605,-2.5041151867988782,0.14593340150653786
1,28.314168977737427,10.133273168563509,0.050287628173828126,0.0067683182590301955,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.70161632536931,-3.1388218375575647,-2.635189312433308,-2.834979677354078,-2.8574074864331394,-2.83360292782948,0.17350248488637168,87,-2.2861014421938086,-2.922595979606228,-2.3889008529508473,-2.747504893689335,-2.779973897742518,-2.6250154132365475,0.24420596371495468
2,29.26982879638672,7.817994183294552,0.05410757064819336,0.011994046006673089,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-2.7762041759718405,-2.8086108486808428,-2.6877567250313508,-2.711514247630976,-2.6138771349362777,-2.7195926264502575,0.0683866381654677,56,-2.7367461565694113,-2.3151435173971895,-2.4127614977168985,-2.587847498577286,-2.468077263733605,-2.5041151867988782,0.14593340150653786
3,52.66528606414795,0.6609485752177013,0.05601859092712402,0.008182920109358966,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2.6079306557814177,-2.8184841061505113,-2.6044743302019975,-2.388068094873689,-2.581522968919766,-2.6000960311854757,0.13643658347403195,25,-2.2464099397114405,-2.4730268157874242,-2.324447240399516,-2.4183263792574596,-2.369008219291134,-2.366243718889395,0.07775597212156242
4,47.819445514678954,14.119189458582623,0.05467510223388672,0.006161386277297701,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-2.6619946332112603,-3.141917441223191,-2.8937124033481787,-2.4538382976075384,-2.727720231852217,-2.775836601448477,0.23102725915153235,80,-2.3707752827543063,-2.62913226033055,-2.4786535550662037,-2.5688723220232927,-2.486832819716085,-2.5068532479780874,0.08776306199635635
5,40.82769641876221,8.133401909869532,0.05882916450500488,0.00787846757144024,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.608767999052226,-2.8404375684531122,-2.8571567367131214,-2.4599043913046303,-3.0072894254625924,-2.7547112241971363,0.19485909297462,71,-2.4447901890961456,-2.4170120082445927,-2.596607857022247,-2.5138259891682972,-2.7288740979375254,-2.5402220282937615,0.11291914002235662
6,48.113785648345946,14.23371275481772,0.05688176155090332,0.008740410412704756,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-2.6619946332112603,-3.141917441223191,-2.8937124033481787,-2.4538382976075384,-2.727720231852217,-2.775836601448477,0.23102725915153235,80,-2.3707752827543063,-2.62913226033055,-2.4786535550662037,-2.5688723220232927,-2.486832819716085,-2.5068532479780874,0.08776306199635635
7,76.17289624214172,1.093970857691344,0.05860481262207031,0.007845165680034471,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2.591695897672218,-2.7656161876388725,-2.6641348826595723,-2.3871772607853603,-2.549480882515613,-2.5916210222543272,0.12578205445545326,20,-2.318158342062778,-2.374935477988635,-2.383718102808006,-2.4216184805056473,-2.323193179945546,-2.3643247166621224,0.03897282261731436
8,34.531449460983275,11.80443533792493,0.05053315162658691,0.0035088262199713125,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-2.942711309244483,-2.860671522206317,-2.8065557374048695,-2.4609825131362038,-2.7277120256527647,-2.7597266215289276,0.16500861289843463,73,-2.488825651732894,-2.451676112587484,-2.470785856819965,-2.5233214786834064,-2.5693708707363,-2.50079599411201,0.04163309106265574
9,23.999912071228028,8.405438306574135,0.05659174919128418,0.005318214832608816,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.6677042668328292,-2.895700408013821,-2.856271481910863,-2.4684948567734897,-2.5807262862124873,-2.693779459948698,0.16210478998755198,46,-2.3931557779086035,-2.5977813239655854,-2.574349956527194,-2.5953012934116666,-2.4117421838849906,-2.5144661071396084,0.09201111726180523
